학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000013570,여수고등학교,고등학교,1946-03-10,공립,본교,운영,전라남도 여수시 수정동 404-1,전라남도 여수시 공화남3길 10,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2013-11-29,2020-09-22,34.74593563,127.7454199,2021-03-25
B000009241,원미중학교,중학교,2008-03-01,공립,본교,운영,경기도 부천시 원미동 13,경기도 부천시 원미로182번길 15,7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2020-09-22,37.49927327,126.7941291,2021-03-25
B000008721,월서중학교,중학교,2008-03-01,공립,본교,운영,대구광역시 달서구 월성동 1317,대구광역시 달서구 월배로33길 105,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2020-09-22,35.81961922,128.5268019,2021-03-25
B000003609,삼동초등학교,초등학교,1927-09-12,공립,본교,운영,울산광역시 울주군 삼동면 하잠리 953-2,울산광역시 울주군 삼동면 삼동로 788,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2020-09-22,35.5236442,129.1590678,2021-03-25
B000006522,송광초등학교,초등학교,1939-04-28,공립,본교,운영,전라남도 순천시 송광면 이읍리 766,전라남도 순천시 송광면 쌍향수길 1169,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2020-09-22,34.96166943,127.2676275,2021-03-25
B000012471,효성고등학교,고등학교,1955-03-23,사립,본교,운영,경기도 성남시 수정구 심곡동 321,경기도 성남시 수정구 심곡로 16,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2020-09-22,37.44986486,127.1047777,2021-03-25
B000006037,군산신흥초등학교,초등학교,1995-03-01,공립,본교,운영,전라북도 군산시 나운동 45-4,전라북도 군산시 백토로 129,8320000,전라북도교육청,8341000,전라북도군산교육지원청,2013-11-29,2020-09-22,35.96765889,126.7064534,2021-03-25
B000009864,철원여자중학교,중학교,1971-11-20,공립,본교,운영,강원도 철원군 동송읍 이평리 862,강원도 철원군 동송읍 이평로123번길 40,7800000,강원도교육청,7931000,강원도철원교육지원청,2013-11-29,2020-09-22,38.20463978,127.2104008,2021-03-25
B000024693,서연중학교,중학교,2019-09-01,공립,본교,운영,경기도 화성시 장지동 115-1,경기도 화성시 동탄대로4길 40,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2020-09-22,37.16078811,127.1102152,2021-03-25
B000002793,대구경동초등학교,초등학교,1983-04-30,공립,본교,운영,대구광역시 수성구 범어동 89,대구광역시 수성구 청호로76길 12,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2020-09-22,35.85271578,128.6393548,2021-03-25
B000004140,홍원초등학교,초등학교,1964-03-15,공립,본교,운영,경기도 평택시 포승읍 홍원리 58-4,경기도 평택시 포승읍 외원길 26,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2020-09-22,37.01431327,126.8892127,2021-03-25
B000004083,송운초등학교,초등학교,1997-03-01,공립,본교,운영,경기도 시흥시 정왕동 1875-3,경기도 시흥시 옥구천동로 433-25,7530000,경기도교육청,7781000,경기도시흥교육지원청,2013-11-29,2020-09-22,37.36001541,126.7298722,2021-03-25
B000008051,서귀서초등학교,초등학교,1980-03-19,공립,본교,운영,제주특별자치도 서귀포시 서홍동 368-2,제주특별자치도 서귀포시 솜반천로 38,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2013-11-29,2020-09-22,33.25443908,126.5565778,2021-03-25
B000010538,고흥풍양중학교,중학교,1971-03-08,공립,본교,운영,전라남도 고흥군 풍양면 율치리 920-1,전라남도 고흥군 풍양면 풍양로 111,8490000,전라남도교육청,8591000,전라남도고흥교육지원청,2013-11-29,2020-09-22,34.57050307,127.2507366,2021-03-25
B000004799,상면초등학교,초등학교,1934-11-01,공립,본교,운영,경기도 가평군 상면 임초리 445-3,경기도 가평군 상면 청군로 700-22,7530000,경기도교육청,7721000,경기도가평교육지원청,2013-11-29,2020-09-22,37.7760635,127.3711377,2021-03-25
B000009157,율현중학교,중학교,2002-05-06,공립,본교,운영,경기도 수원시 팔달구 화서동 729,경기도 수원시 팔달구 일월로22번길 60,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2020-09-22,37.28594715,126.9824998,2021-03-25
B000007172,자천초등학교보현분교장,초등학교,1935-05-16,공립,분교,운영,경상북도 영천시 자양면 보현리 687-1,경상북도 영천시 자양면 별빛로 1183,8750000,경상북도교육청,8821000,경상북도영천교육지원청,2013-11-29,2020-09-22,36.13322794,129.0466863,2021-03-25
B000008402,삼성중학교,중학교,1971-03-01,공립,본교,운영,서울특별시 관악구 신림동 220-1,서울특별시 관악구 신림로3가길 39-24,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2020-09-22,37.46781312,126.9431996,2021-03-25
B000004393,만정초등학교,초등학교,2011-03-02,공립,본교,운영,경기도 안성시 공도읍 만정리 783-1,경기도 안성시 공도읍 송원길 12,7530000,경기도교육청,7761000,경기도안성교육지원청,2013-11-29,2020-09-22,37.00670172,127.1716798,2021-03-25
B000004195,동화초등학교,초등학교,2007-10-17,공립,본교,운영,경기도 화성시 봉담읍 동화리 606,경기도 화성시 봉담읍 동화새터길 130,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2020-09-22,37.21512596,126.9616361,2021-03-25
B000009469,소하중학교,중학교,1997-03-01,공립,본교,운영,경기도 광명시 소하동 1329,경기도 광명시 소하일로 31,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2020-09-22,37.44804046,126.887415,2021-03-25
B000011106,장유중학교,중학교,1947-12-26,사립,본교,운영,경상남도 김해시 신문동 580,경상남도 김해시 장유로 420,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2020-09-22,35.18984429,128.81971,2021-03-25
B000006021,전주동북초등학교,초등학교,1971-03-02,공립,본교,운영,전라북도 전주시 덕진구 인후동2가 39-13,전라북도 전주시 덕진구 견훤왕궁로 227,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2020-09-22,35.83911961,127.1447939,2021-03-25
B000011824,대구과학고등학교,고등학교,1987-10-26,공립,본교,운영,대구광역시 수성구 황금동 610-1,대구광역시 수성구 동대구로 154,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2020-09-22,35.84505484,128.6256473,2021-03-25
B000006628,영남초등학교,초등학교,1939-05-13,공립,본교,운영,전라남도 고흥군 영남면 양사리 528,전라남도 고흥군 영남면 팔영로 1075,8490000,전라남도교육청,8591000,전라남도고흥교육지원청,2013-11-29,2020-09-22,34.60332572,127.4553027,2021-03-25
B000001945,서울한서초등학교,초등학교,1945-11-01,공립,본교,운영,서울특별시 마포구 염리동 24-140,서울특별시 마포구 대흥로24바길 27,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-22,37.55351907,126.9496358,2021-03-25
B000005042,내촌초등학교,초등학교,1930-04-01,공립,본교,운영,강원도 홍천군 내촌면 도관리 443-1,강원도 홍천군 내촌면 내촌길 21,7800000,강원도교육청,7881000,강원도홍천교육지원청,2013-11-29,2020-09-22,37.8158148,128.0855425,2021-03-25
B000023164,금오중학교,중학교,2020-03-01,공립,본교,운영,경상남도 양산시 동면 석산리 1448-1,경상남도 양산시 동면 금오16길 97,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2013-11-29,2020-09-22,35.32211609,129.027565,2021-03-25
B000005039,두촌초등학교,초등학교,1922-10-30,공립,본교,운영,강원도 홍천군 두촌면 자은리 915,강원도 홍천군 두촌면 자은로 329,7800000,강원도교육청,7881000,강원도홍천교육지원청,2013-11-29,2020-09-22,37.86806085,128.0172503,2021-03-25
B000009877,신남중학교,중학교,1955-04-01,공립,본교,운영,강원도 인제군 남면 신남리 404,강원도 인제군 남면 신남로 47-35,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,2020-09-22,37.97040065,128.0798136,2021-03-25
B000008575,만덕중학교,중학교,1999-03-01,공립,본교,운영,부산광역시 북구 만덕동 646-18,부산광역시 북구 만덕1로 52,7150000,부산광역시교육청,7201000,부산광역시북부교육지원청,2013-11-29,2020-09-22,35.21477223,129.0314427,2021-03-25
B000009386,장곡중학교,중학교,1999-06-01,공립,본교,운영,경기도 시흥시 장곡동 826,경기도 시흥시 장곡로 10,7530000,경기도교육청,7781000,경기도시흥교육지원청,2013-11-29,2020-09-22,37.37987298,126.7881731,2021-03-25
B000008324,경서중학교,중학교,1993-04-04,공립,본교,운영,서울특별시 강서구 가양동 1483,서울특별시 강서구 양천로59길 31,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.56115203,126.8585442,2021-03-25
B000013323,명신고등학교,고등학교,1984-03-02,공립,본교,운영,경상남도 진주시 초전동 1225-1,경상남도 진주시 대신로 614,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2013-11-29,2020-09-22,35.21494796,128.1138683,2021-03-25
B000010857,경산여자중학교,중학교,1954-04-12,사립,본교,운영,경상북도 경산시 옥곡동 7,경상북도 경산시 경산로 91,8750000,경상북도교육청,8851000,경상북도경산교육지원청,2013-11-29,2020-09-22,35.81737566,128.7309072,2021-03-25
B000012205,대구혜화여자고등학교,고등학교,1983-11-21,사립,본교,운영,대구광역시 수성구 만촌동 1256-26,대구광역시 수성구 교학로12길 62,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2020-09-22,35.8503581,128.6480784,2021-03-25
B000007668,김해내동초등학교,초등학교,1990-03-01,공립,본교,운영,경상남도 김해시 내동 168,경상남도 김해시 평전로 151,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2020-09-22,35.24250468,128.8595312,2021-03-25
B000007007,현곡초등학교,초등학교,1930-09-15,공립,본교,운영,경상북도 경주시 현곡면 하구리 1120,경상북도 경주시 현곡면 다경길 16-7,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,2020-09-22,35.88687128,129.1806038,2021-03-25
B000006436,웅천초등학교,초등학교,2011-09-01,공립,본교,운영,전라남도 여수시 웅천동 1674,전라남도 여수시 웅천중앙로 61,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2013-11-29,2021-03-23,34.74972638,127.6746156,2021-03-25
B000006228,황강초등학교,초등학교,1949-09-05,공립,본교,운영,전라북도 김제시 공덕면 마현리 448,전라북도 김제시 공덕면 유강4길 94,8320000,전라북도교육청,8381000,전라북도김제교육지원청,2013-11-29,2020-09-22,35.87566098,126.9248935,2021-03-25
B000002900,대구성남초등학교,초등학교,1967-04-30,공립,본교,운영,대구광역시 달서구 두류동 812-1,대구광역시 달서구 성당로47길 35,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2020-09-22,35.85325586,128.5719014,2021-03-25
B000009082,방어진중학교,중학교,1947-12-05,공립,본교,운영,울산광역시 동구 화정동 207,울산광역시 동구 학문로 100,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2020-09-22,35.50481796,129.417949,2021-03-25
B000003716,성남양지초등학교,초등학교,2004-03-01,공립,본교,운영,경기도 성남시 수정구 양지동 386,경기도 성남시 수정구 논골로36번길 33,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2020-09-22,37.45964709,127.1614389,2021-03-25
B000005256,사직초등학교,초등학교,1982-04-02,공립,본교,운영,충청북도 청주시 서원구 사직동 38-4,충청북도 청주시 서원구 남사로 25,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2020-09-22,36.63065298,127.4773685,2021-03-25
B000007166,임고초등학교,초등학교,1924-04-17,공립,본교,운영,경상북도 영천시 임고면 양항리 638,경상북도 영천시 임고면 포은로 491-2,8750000,경상북도교육청,8821000,경상북도영천교육지원청,2013-11-29,2020-09-22,36.02112993,128.9730239,2021-03-25
B000003646,입북초등학교,초등학교,2004-03-01,공립,본교,운영,경기도 수원시 권선구 입북동 230-3,경기도 수원시 권선구 율전로 10,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2020-09-22,37.29465177,126.9602611,2021-03-25
B000012794,삼척고등학교,고등학교,1963-02-22,공립,본교,운영,강원도 삼척시 당저동 57,강원도 삼척시 사대안길 21,7800000,강원도교육청,7871000,강원도삼척교육지원청,2013-11-29,2020-09-22,37.4459096,129.165056,2021-03-25
B000002052,서울용원초등학교,초등학교,1996-05-06,공립,본교,운영,서울특별시 노원구 공릉동 709,서울특별시 노원구 섬밭로 144,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.62926521,127.0688931,2021-03-25
B000007063,풍산초등학교,초등학교,1933-10-27,공립,본교,운영,경상북도 안동시 풍산읍 하리리 247,경상북도 안동시 풍산읍 하리들길 32,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2020-09-22,36.57695236,128.5740772,2021-03-25
B000013374,양산여자고등학교,고등학교,1971-01-20,사립,본교,운영,경상남도 양산시 교동 206,경상남도 양산시 교동1길 21,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2013-11-29,2020-09-22,35.34467209,129.0253353,2021-03-25
